timestamp,value,label,scale_factor,offset_factor,original_ts
12/18/2017,317.6500382,0,1,0,317.6500382
12/19/2017,2308.527203,0,1,0,2308.527203
12/20/2017,833.7091771,0,1,0,833.7091771
12/21/2017,1907.01069,0,1,0,1907.01069
12/22/2017,1271.126745,0,1,0,1271.126745
12/23/2017,821.0031755,0,1,0,821.0031755
12/24/2017,3944.180067,0,1,0,3944.180067
12/25/2017,914.5552732,0,1,0,914.5552732
12/26/2017,2846.187771,0,1,0,2846.187771
12/27/2017,4697.988745,0,1,0,4697.988745
12/28/2017,6221.768655,0,1,0,6221.768655
12/29/2017,7244.278306,0,1,0,7244.278306
12/30/2017,3280.38214,0,1,0,3280.38214
12/31/2017,6410.051448,0,1,0,6410.051448
1/1/2018,5046.237306,0,1,0,5046.237306
1/2/2018,1875.625912,0,1,0,1875.625912
1/3/2018,2073.924948,0,1,0,2073.924948
1/4/2018,4128.176354,0,1,0,4128.176354
1/5/2018,5515.639102,0,1,0,5515.639102
1/6/2018,4610.607953,0,1,0,4610.607953
1/7/2018,2193.945621,0,1,0,2193.945621
1/8/2018,3425.523632,0,1,0,3425.523632
1/9/2018,1892.28676,0,1,0,1892.28676
1/10/2018,3303.451491,0,1,0,3303.451491
1/11/2018,1917.047945,0,1,0,1917.047945
1/12/2018,2789.420771,0,1,0,2789.420771
1/13/2018,7025.888882,0,1,0,7025.888882
1/14/2018,6754.192931,0,1,0,6754.192931
1/15/2018,3751.824413,0,1,0,3751.824413
1/16/2018,6624.43339,0,1,0,6624.43339
1/17/2018,4775.692596,0,1,0,4775.692596
1/18/2018,2590.073602,0,1,0,2590.073602
1/19/2018,7004.983087,0,1,0,7004.983087
1/20/2018,6601.468605,0,1,0,6601.468605
1/21/2018,5743.271579,0,1,0,5743.271579
1/22/2018,2228.588787,0,1,0,2228.588787
1/23/2018,3106.57089,0,1,0,3106.57089
1/24/2018,7089.966676,0,1,0,7089.966676
1/25/2018,5455.604817,0,1,0,5455.604817
1/26/2018,8009.145599,0,1,0,8009.145599
1/27/2018,3411.335589,0,1,0,3411.335589
1/28/2018,3116.371463,0,1,0,3116.371463
1/29/2018,6214.121281,0,1,0,6214.121281
1/30/2018,8591.751384,0,1,0,8591.751384
1/31/2018,2521.702021,0,1,0,2521.702021
2/1/2018,4878.226585,0,1,0,4878.226585
2/2/2018,6264.450176,0,1,0,6264.450176
2/3/2018,6895.953359,0,1,0,6895.953359
2/4/2018,4013.914674,0,1,0,4013.914674
2/5/2018,6354.908694,0,1,0,6354.908694
2/6/2018,7502.433193,0,1,0,7502.433193
2/7/2018,6276.49629,0,1,0,6276.49629
2/8/2018,6278.924348,0,1,0,6278.924348
2/9/2018,5259.665788,0,1,0,5259.665788
2/10/2018,4104.347369,0,1,0,4104.347369
2/11/2018,3951.051996,0,1,0,3951.051996
2/12/2018,5946.803037,0,1,0,5946.803037
2/13/2018,6620.672196,0,1,0,6620.672196
2/14/2018,11191.42403,0,1,0,11191.42403
2/15/2018,5270.272673,0,1,0,5270.272673
2/16/2018,7455.038801,0,1,0,7455.038801
2/17/2018,3954.45837,0,1,0,3954.45837
2/18/2018,5213.800049,0,1,0,5213.800049
2/19/2018,2506.216839,0,1,0,2506.216839
2/20/2018,2642.768131,0,1,0,2642.768131
2/21/2018,5692.991952,0,1,0,5692.991952
2/22/2018,5931.341748,0,1,0,5931.341748
2/23/2018,1396.690156,0,1,0,1396.690156
2/24/2018,7388.6906,0,1,0,7388.6906
2/25/2018,10748.73505,0,1,0,10748.73505
2/26/2018,10462.77315,0,1,0,10462.77315
2/27/2018,11197.23256,0,1,0,11197.23256
2/28/2018,7082.086211,0,1,0,7082.086211
3/1/2018,3523.157767,0,1,0,3523.157767
3/2/2018,5583.854383,0,1,0,5583.854383
3/3/2018,13009.04637,0,1,0,13009.04637
3/4/2018,13566.49654,0,1,0,13566.49654
3/5/2018,8556.99602,0,1,0,8556.99602
3/6/2018,1793.13194,0,1,0,1793.13194
3/7/2018,1900.78801,0,1,0,1900.78801
3/8/2018,3282.370883,0,1,0,3282.370883
3/9/2018,2724.987457,0,1,0,2724.987457
3/10/2018,9076.336498,0,1,0,9076.336498
3/11/2018,12776.62513,0,1,0,12776.62513
3/12/2018,5832.936823,0,1,0,5832.936823
3/13/2018,9591.059525,0,1,0,9591.059525
3/14/2018,5807.392948,0,1,0,5807.392948
3/15/2018,13487.04136,0,1,0,13487.04136
3/16/2018,9931.700226,0,1,0,9931.700226
3/17/2018,14362.73681,0,1,0,14362.73681
3/18/2018,11796.58239,0,1,0,11796.58239
3/19/2018,15077.21214,0,1,0,15077.21214
3/20/2018,15061.00298,0,1,0,15061.00298
3/21/2018,12330.17492,0,1,0,12330.17492
3/22/2018,12259.33206,0,1,0,12259.33206
3/23/2018,14728.33065,0,1,0,14728.33065
3/24/2018,15592.4194,0,1,0,15592.4194
3/25/2018,15351.05148,0,1,0,15351.05148
3/26/2018,15155.63252,0,1,0,15155.63252
3/27/2018,995.9550427,0,1,0,995.9550427
3/28/2018,7264.279977,0,1,0,7264.279977
3/29/2018,1552.787561,0,1,0,1552.787561
3/30/2018,11636.82358,0,1,0,11636.82358
3/31/2018,6502.054162,0,1,0,6502.054162
4/1/2018,6462.832203,0,1,0,6462.832203
4/2/2018,14820.37901,0,1,0,14820.37901
4/3/2018,3447.376406,0,1,0,3447.376406
4/4/2018,4906.691619,0,1,0,4906.691619
4/5/2018,10447.31962,0,1,0,10447.31962
4/6/2018,8587.586146,0,1,0,8587.586146
4/7/2018,9441.954362,0,1,0,9441.954362
4/8/2018,14910.95873,0,1,0,14910.95873
4/9/2018,10725.55864,0,1,0,10725.55864
4/10/2018,7683.747471,0,1,0,7683.747471
4/11/2018,3665.490623,0,1,0,3665.490623
4/12/2018,3903.354842,0,1,0,3903.354842
4/13/2018,5043.239119,0,1,0,5043.239119
4/14/2018,6009.536125,0,1,0,6009.536125
4/15/2018,5990.762399,0,1,0,5990.762399
4/16/2018,5490.090263,0,1,0,5490.090263
4/17/2018,6782.730876,0,1,0,6782.730876
4/18/2018,8580.346167,0,1,0,8580.346167
4/19/2018,12103.86585,0,1,0,12103.86585
4/20/2018,17130.36077,0,1,0,17130.36077
4/21/2018,16762.8624,0,1,0,16762.8624
4/22/2018,17099.74909,0,1,0,17099.74909
4/23/2018,16648.93316,0,1,0,16648.93316
4/24/2018,6153.971094,0,1,0,6153.971094
4/25/2018,2235.701744,0,1,0,2235.701744
4/26/2018,16536.35723,0,1,0,16536.35723
4/27/2018,12345.47196,0,1,0,12345.47196
4/28/2018,4381.253562,0,1,0,4381.253562
4/29/2018,17311.5814,0,1,0,17311.5814
4/30/2018,16820.65848,0,1,0,16820.65848
5/1/2018,14552.39754,0,1,0,14552.39754
5/2/2018,6625.279825,0,1,0,6625.279825
5/3/2018,3587.383024,0,1,0,3587.383024
5/4/2018,8608.694132,0,1,0,8608.694132
5/5/2018,15206.95059,0,1,0,15206.95059
5/6/2018,10632.67063,0,1,0,10632.67063
5/7/2018,17294.60881,0,1,0,17294.60881
5/8/2018,16763.65746,0,1,0,16763.65746
5/9/2018,14986.98424,0,1,0,14986.98424
5/10/2018,5261.564598,0,1,0,5261.564598
5/11/2018,13246.75459,0,1,0,13246.75459
5/12/2018,14789.81615,0,1,0,14789.81615
5/13/2018,17024.30733,0,1,0,17024.30733
5/14/2018,13858.13722,0,1,0,13858.13722
5/15/2018,7796.781498,0,1,0,7796.781498
5/16/2018,16994.93469,0,1,0,16994.93469
5/17/2018,17057.72286,0,1,0,17057.72286
5/18/2018,16920.11304,0,1,0,16920.11304
5/19/2018,2865.720675,0,1,0,2865.720675
5/20/2018,13991.3144,0,1,0,13991.3144
5/21/2018,15059.71428,0,1,0,15059.71428
5/22/2018,2305.138817,0,1,0,2305.138817
5/23/2018,16946.2407,0,1,0,16946.2407
5/24/2018,16898.45154,0,1,0,16898.45154
5/25/2018,13857.96007,0,1,0,13857.96007
5/26/2018,9758.628799,0,1,0,9758.628799
5/27/2018,16154.2389,0,1,0,16154.2389
5/28/2018,15664.33399,0,1,0,15664.33399
5/29/2018,16874.9138,0,1,0,16874.9138
5/30/2018,15290.07767,0,1,0,15290.07767
5/31/2018,9810.34514,0,1,0,9810.34514
6/1/2018,12199.45221,0,1,0,12199.45221
6/2/2018,17061.61015,0,1,0,17061.61015
6/3/2018,7442.337225,0,1,0,7442.337225
6/4/2018,5382.569462,0,1,0,5382.569462
6/5/2018,4581.293068,0,1,0,4581.293068
6/6/2018,9073.099255,0,1,0,9073.099255
6/7/2018,9795.839327,0,1,0,9795.839327
6/8/2018,16606.75779,0,1,0,16606.75779
6/9/2018,10342.8949,0,1,0,10342.8949
6/10/2018,15813.79881,0,1,0,15813.79881
6/11/2018,17830.68271,0,1,0,17830.68271
6/12/2018,15966.7248,0,1,0,15966.7248
6/13/2018,9609.153345,0,1,0,9609.153345
6/14/2018,17489.19521,0,1,0,17489.19521
6/15/2018,17561.83639,0,1,0,17561.83639
6/16/2018,14456.61137,0,1,0,14456.61137
6/17/2018,13963.0709,0,1,0,13963.0709
6/18/2018,6455.363019,0,1,0,6455.363019
6/19/2018,13855.96147,0,1,0,13855.96147
6/20/2018,15260.71649,0,1,0,15260.71649
6/21/2018,17746.43122,0,1,0,17746.43122
6/22/2018,13830.30374,0,1,0,13830.30374
6/23/2018,3561.28762,0,1,0,3561.28762
6/24/2018,5188.802295,0,1,0,5188.802295
6/25/2018,18090.21243,0,1,0,18090.21243
6/26/2018,15310.79424,0,1,0,15310.79424
6/27/2018,2920.181002,0,1,0,2920.181002
6/28/2018,14369.89562,0,1,0,14369.89562
6/29/2018,16482.77563,0,1,0,16482.77563
6/30/2018,15074.02674,0,1,0,15074.02674
7/1/2018,16742.7337,0,1,0,16742.7337
7/2/2018,13572.37405,0,1,0,13572.37405
7/3/2018,17159.81524,0,1,0,17159.81524
7/4/2018,16899.92377,0,1,0,16899.92377
7/5/2018,11719.6952,0,1,0,11719.6952
7/6/2018,17710.85683,0,1,0,17710.85683
7/7/2018,17374.39738,0,1,0,17374.39738
7/8/2018,17320.78286,0,1,0,17320.78286
7/9/2018,17095.58326,0,1,0,17095.58326
7/10/2018,16703.72908,0,1,0,16703.72908
7/11/2018,16107.77356,0,1,0,16107.77356
7/12/2018,13197.54757,0,1,0,13197.54757
7/13/2018,10519.37424,0,1,0,10519.37424
7/14/2018,4272.939029,0,1,0,4272.939029
7/15/2018,16272.87597,0,1,0,16272.87597
7/16/2018,5029.373921,0,1,0,5029.373921
7/17/2018,17076.34355,0,1,0,17076.34355
7/18/2018,17030.198,0,1,0,17030.198
7/19/2018,17052.45793,0,1,0,17052.45793
7/20/2018,14893.64387,0,1,0,14893.64387
7/21/2018,11960.77647,0,1,0,11960.77647
7/22/2018,2655.445797,0,1,0,2655.445797
7/23/2018,9806.725113,0,1,0,9806.725113
7/24/2018,6589.256084,0,1,0,6589.256084
7/25/2018,12522.08605,0,1,0,12522.08605
7/26/2018,11708.09542,0,1,0,11708.09542
7/27/2018,10482.83927,0,1,0,10482.83927
7/28/2018,6152.068582,0,1,0,6152.068582
7/29/2018,11631.79403,0,1,0,11631.79403
7/30/2018,14532.71987,0,1,0,14532.71987
7/31/2018,12504.35648,0,1,0,12504.35648
8/1/2018,6042.454414,0,1,0,6042.454414
8/2/2018,10734.76856,0,1,0,10734.76856
8/3/2018,12690.04422,0,1,0,12690.04422
8/4/2018,14698.81109,0,1,0,14698.81109
8/5/2018,14711.99351,0,1,0,14711.99351
8/6/2018,7486.57011,0,1,0,7486.57011
8/7/2018,13877.77092,0,1,0,13877.77092
8/8/2018,7048.637681,0,1,0,7048.637681
8/9/2018,10988.60643,0,1,0,10988.60643
8/10/2018,16350.78261,0,1,0,16350.78261
8/11/2018,12901.98558,0,1,0,12901.98558
8/12/2018,13950.41463,0,1,0,13950.41463
8/13/2018,12969.43446,0,1,0,12969.43446
8/14/2018,15000.95101,0,1,0,15000.95101
8/15/2018,12824.72859,0,1,0,12824.72859
8/16/2018,12947.54191,0,1,0,12947.54191
8/17/2018,4832.535213,0,1,0,4832.535213
8/18/2018,11167.98552,0,1,0,11167.98552
8/19/2018,13279.71558,0,1,0,13279.71558
8/20/2018,11133.34166,0,1,0,11133.34166
8/21/2018,2618.956257,0,1,0,2618.956257
8/22/2018,7179.254847,0,1,0,7179.254847
8/23/2018,15061.23564,0,1,0,15061.23564
8/24/2018,13310.03444,0,1,0,13310.03444
8/25/2018,3166.843163,0,1,0,3166.843163
8/26/2018,14099.54793,0,1,0,14099.54793
8/27/2018,4853.207624,0,1,0,4853.207624
8/28/2018,10919.58717,0,1,0,10919.58717
8/29/2018,6267.639369,0,1,0,6267.639369
8/30/2018,8405.387751,0,1,0,8405.387751
8/31/2018,11968.96397,0,1,0,11968.96397
9/1/2018,10609.59375,0,1,0,10609.59375
9/2/2018,8467.769103,0,1,0,8467.769103
9/3/2018,8829.347283,0,1,0,8829.347283
9/4/2018,10988.80834,0,1,0,10988.80834
9/5/2018,11935.66192,0,1,0,11935.66192
9/6/2018,9392.278734,0,1,0,9392.278734
9/7/2018,12523.98145,0,1,0,12523.98145
9/8/2018,12002.58449,0,1,0,12002.58449
9/9/2018,7167.221554,0,1,0,7167.221554
9/10/2018,2660.382233,0,1,0,2660.382233
9/11/2018,9614.853948,0,1,0,9614.853948
9/12/2018,12911.52935,0,1,0,12911.52935
9/13/2018,12361.72419,0,1,0,12361.72419
9/14/2018,11980.18728,0,1,0,11980.18728
9/15/2018,11312.70359,0,1,0,11312.70359
9/16/2018,10137.45544,0,1,0,10137.45544
9/17/2018,11712.2123,0,1,0,11712.2123
9/18/2018,9809.632215,0,1,0,9809.632215
9/19/2018,13352.48001,0,1,0,13352.48001
9/20/2018,2811.735977,0,1,0,2811.735977
9/21/2018,6891.811377,0,1,0,6891.811377
9/22/2018,13803.38778,0,1,0,13803.38778
9/23/2018,13166.91233,0,1,0,13166.91233
9/24/2018,12396.34447,0,1,0,12396.34447
9/25/2018,2673.071273,0,1,0,2673.071273
9/26/2018,4940.010131,0,1,0,4940.010131
9/27/2018,7833.53869,0,1,0,7833.53869
9/28/2018,2654.040107,0,1,0,2654.040107
9/29/2018,8242.405742,0,1,0,8242.405742
9/30/2018,1706.173805,0,1,0,1706.173805
10/1/2018,1630.806241,0,1,0,1630.806241
10/2/2018,1128.097138,0,1,0,1128.097138
10/3/2018,2052.847366,0,1,0,2052.847366
10/4/2018,11551.98294,0,1,0,11551.98294
10/5/2018,4866.288322,0,1,0,4866.288322
10/6/2018,3075.112346,0,1,0,3075.112346
10/7/2018,1311.309275,0,1,0,1311.309275
10/8/2018,2290.359482,0,1,0,2290.359482
10/9/2018,6220.561344,0,1,0,6220.561344
10/10/2018,8777.397003,0,1,0,8777.397003
10/11/2018,4570.317841,0,1,0,4570.317841
10/12/2018,6498.154539,0,1,0,6498.154539
10/13/2018,4250.556605,0,1,0,4250.556605
10/14/2018,9611.277403,0,1,0,9611.277403
10/15/2018,1537.09722,0,1,0,1537.09722
10/16/2018,6603.936864,0,1,0,6603.936864
10/17/2018,4034.189968,0,1,0,4034.189968
10/18/2018,5459.226381,0,1,0,5459.226381
10/19/2018,3347.567494,0,1,0,3347.567494
10/20/2018,9484.713232,0,1,0,9484.713232
10/21/2018,2265.212236,0,1,0,2265.212236
10/22/2018,5616.621122,0,1,0,5616.621122
10/23/2018,1345.284428,0,1,0,1345.284428
10/24/2018,2105.762641,0,1,0,2105.762641
10/25/2018,5563.727727,0,1,0,5563.727727
10/26/2018,1515.187252,0,1,0,1515.187252
10/27/2018,1895.604316,0,1,0,1895.604316
10/28/2018,1830.016036,0,1,0,1830.016036
10/29/2018,2736.654454,0,1,0,2736.654454
10/30/2018,10097.16394,0,1,0,10097.16394
10/31/2018,604.7005985,0,1,0,604.7005985
11/1/2018,1318.550705,0,1,0,1318.550705
11/2/2018,985.2038107,0,1,0,985.2038107
11/3/2018,3816.135285,0,1,0,3816.135285
11/4/2018,7229.337658,0,1,0,7229.337658
11/5/2018,1191.40108,0,1,0,1191.40108
11/6/2018,2058.150242,0,1,0,2058.150242
11/7/2018,1493.428638,0,1,0,1493.428638
11/8/2018,3915.641337,0,1,0,3915.641337
11/9/2018,1056.966945,0,1,0,1056.966945
11/10/2018,5314.353208,0,1,0,5314.353208
11/11/2018,6147.053126,0,1,0,6147.053126
11/12/2018,3200.14218,0,1,0,3200.14218
11/13/2018,5743.667504,0,1,0,5743.667504
11/14/2018,6019.055989,0,1,0,6019.055989
11/15/2018,1793.969547,0,1,0,1793.969547
11/16/2018,4296.524621,0,1,0,4296.524621
11/17/2018,4321.006945,0,1,0,4321.006945
11/18/2018,4152.201133,0,1,0,4152.201133
11/19/2018,4951.516518,0,1,0,4951.516518
11/20/2018,4613.2814,0,1,0,4613.2814
11/21/2018,6198.971764,0,1,0,6198.971764
11/22/2018,6317.141191,0,1,0,6317.141191
11/23/2018,6984.790206,0,1,0,6984.790206
11/24/2018,2943.243856,0,1,0,2943.243856
11/25/2018,2897.815483,0,1,0,2897.815483
11/26/2018,1700.961426,0,1,0,1700.961426
11/27/2018,4364.838613,0,1,0,4364.838613
11/28/2018,3086.589903,0,1,0,3086.589903
11/29/2018,5012.318047,0,1,0,5012.318047
11/30/2018,2165.809976,0,1,0,2165.809976
12/1/2018,2382.090341,0,1,0,2382.090341
12/2/2018,6336.913653,0,1,0,6336.913653
12/3/2018,2467.157162,0,1,0,2467.157162
12/4/2018,6953.951622,0,1,0,6953.951622
12/5/2018,5198.43488,0,1,0,5198.43488
12/6/2018,2340.603316,0,1,0,2340.603316
12/7/2018,4714.835045,0,1,0,4714.835045
12/8/2018,4324.094296,0,1,0,4324.094296
12/9/2018,5899.658078,0,1,0,5899.658078
12/10/2018,2080.462666,0,1,0,2080.462666
12/11/2018,1612.323404,0,1,0,1612.323404
12/12/2018,2256.869096,0,1,0,2256.869096
12/13/2018,1903.309806,0,1,0,1903.309806
12/14/2018,3107.656445,0,1,0,3107.656445
12/15/2018,4106.487114,0,1,0,4106.487114
12/16/2018,5080.748502,0,1,0,5080.748502
12/17/2018,2121.807987,0,1,0,2121.807987
12/18/2018,6423.91558,0,1,0,6423.91558
12/19/2018,5531.45897,0,1,0,5531.45897
12/20/2018,2771.053885,0,1,0,2771.053885
12/21/2018,2317.084874,0,1,0,2317.084874
12/22/2018,1755.058513,0,1,0,1755.058513
12/23/2018,1745.0434,0,1,0,1745.0434
12/24/2018,2067.605981,0,1,0,2067.605981
12/25/2018,5852.490466,0,1,0,5852.490466
12/26/2018,2162.386491,0,1,0,2162.386491
12/27/2018,2796.59952,0,1,0,2796.59952
12/28/2018,1607.724899,0,1,0,1607.724899
12/29/2018,4034.591587,0,1,0,4034.591587
12/30/2018,2099.700506,0,1,0,2099.700506
12/31/2018,2320.012779,0,1,0,2320.012779
1/1/2019,4833.301041,0,1,0,4833.301041
1/2/2019,5289.89032,0,1,0,5289.89032
1/3/2019,2684.29063,0,1,0,2684.29063
1/4/2019,7794.639565,0,1,0,7794.639565
1/5/2019,3374.991723,0,1,0,3374.991723
1/6/2019,5713.91794,0,1,0,5713.91794
1/7/2019,2387.029152,0,1,0,2387.029152
1/8/2019,3812.721952,0,1,0,3812.721952
1/9/2019,3925.325645,0,1,0,3925.325645
1/10/2019,7034.873335,0,1,0,7034.873335
1/11/2019,7185.503541,0,1,0,7185.503541
1/12/2019,6144.930331,0,1,0,6144.930331
1/13/2019,8316.986319,0,1,0,8316.986319
1/14/2019,6511.307081,0,1,0,6511.307081
1/15/2019,2631.229829,0,1,0,2631.229829
1/16/2019,5556.903658,0,1,0,5556.903658
1/17/2019,5562.068658,0,1,0,5562.068658
1/18/2019,2569.354175,0,1,0,2569.354175
1/19/2019,4005.072441,0,1,0,4005.072441
1/20/2019,8325.664409,0,1,0,8325.664409
1/21/2019,6980.504332,0,1,0,6980.504332
1/22/2019,3860.459812,0,1,0,3860.459812
1/23/2019,2468.690698,0,1,0,2468.690698
1/24/2019,6631.285518,0,1,0,6631.285518
1/25/2019,6296.456587,0,1,0,6296.456587
1/26/2019,8187.73459,0,1,0,8187.73459
1/27/2019,7245.583229,0,1,0,7245.583229
1/28/2019,7082.087285,0,1,0,7082.087285
1/29/2019,6519.817754,0,1,0,6519.817754
1/30/2019,5608.298988,0,1,0,5608.298988
1/31/2019,6823.627256,0,1,0,6823.627256
2/1/2019,8480.609475,0,1,0,8480.609475
2/2/2019,2929.008322,0,1,0,2929.008322
2/3/2019,2332.018977,0,1,0,2332.018977
2/4/2019,4439.86101,0,1,0,4439.86101
2/5/2019,4818.195306,0,1,0,4818.195306
2/6/2019,3097.44503,0,1,0,3097.44503
2/7/2019,3586.539932,0,1,0,3586.539932
2/8/2019,5021.051609,0,1,0,5021.051609
2/9/2019,9161.134351,0,1,0,9161.134351
2/10/2019,7567.552066,0,1,0,7567.552066
2/11/2019,9433.514335,0,1,0,9433.514335
2/12/2019,3226.100256,0,1,0,3226.100256
2/13/2019,6653.096504,0,1,0,6653.096504
2/14/2019,8769.29564,0,1,0,8769.29564
2/15/2019,3663.694073,0,1,0,3663.694073
2/16/2019,10013.0534,0,1,0,10013.0534
2/17/2019,9006.626523,0,1,0,9006.626523
2/18/2019,8734.889577,0,1,0,8734.889577
2/19/2019,10525.63275,0,1,0,10525.63275
2/20/2019,6594.509424,0,1,0,6594.509424
2/21/2019,4091.880169,0,1,0,4091.880169
2/22/2019,5850.289982,0,1,0,5850.289982
2/23/2019,8197.571652,0,1,0,8197.571652
2/24/2019,5839.657784,0,1,0,5839.657784
2/25/2019,5685.324644,0,1,0,5685.324644
2/26/2019,10592.2443,0,1,0,10592.2443
2/27/2019,7095.911562,0,1,0,7095.911562
2/28/2019,11629.237,0,1,0,11629.237
3/1/2019,11712.02809,0,1,0,11712.02809
3/2/2019,8561.690785,0,1,0,8561.690785
3/3/2019,8524.438294,0,1,0,8524.438294
3/4/2019,11256.95475,0,1,0,11256.95475
3/5/2019,10570.99513,0,1,0,10570.99513
3/6/2019,11604.80307,0,1,0,11604.80307
3/7/2019,10174.57578,0,1,0,10174.57578
3/8/2019,13720.74463,0,1,0,13720.74463
3/9/2019,12403.2454,0,1,0,12403.2454
3/10/2019,5620.541551,0,1,0,5620.541551
3/11/2019,5431.669949,0,1,0,5431.669949
3/12/2019,13088.82921,0,1,0,13088.82921
3/13/2019,7206.555034,0,1,0,7206.555034
3/14/2019,4542.088359,0,1,0,4542.088359
3/15/2019,5923.185435,0,1,0,5923.185435
3/16/2019,9288.659714,0,1,0,9288.659714
3/17/2019,8360.642663,0,1,0,8360.642663
3/18/2019,14268.71597,0,1,0,14268.71597
3/19/2019,11577.75876,0,1,0,11577.75876
3/20/2019,13991.6929,0,1,0,13991.6929
3/21/2019,6977.482577,0,1,0,6977.482577
3/22/2019,8388.507276,0,1,0,8388.507276
3/23/2019,15579.20169,0,1,0,15579.20169
3/24/2019,12818.05157,0,1,0,12818.05157
3/25/2019,16115.42015,0,1,0,16115.42015
3/26/2019,15388.74195,0,1,0,15388.74195
3/27/2019,14727.48219,0,1,0,14727.48219
3/28/2019,2453.859064,0,1,0,2453.859064
3/29/2019,15084.55963,0,1,0,15084.55963
3/30/2019,3222.288619,0,1,0,3222.288619
3/31/2019,13564.40105,0,1,0,13564.40105
4/1/2019,14688.06138,0,1,0,14688.06138
4/2/2019,10137.96634,0,1,0,10137.96634
4/3/2019,13892.71092,0,1,0,13892.71092
4/4/2019,14356.64761,0,1,0,14356.64761
4/5/2019,3269.867923,0,1,0,3269.867923
4/6/2019,5172.60588,0,1,0,5172.60588
4/7/2019,7307.731503,0,1,0,7307.731503
4/8/2019,7541.913041,0,1,0,7541.913041
4/9/2019,1906.471188,0,1,0,1906.471188
4/10/2019,13998.64738,0,1,0,13998.64738
4/11/2019,3967.92809,0,1,0,3967.92809
4/12/2019,5135.552028,0,1,0,5135.552028
4/13/2019,15763.8888,0,1,0,15763.8888
4/14/2019,3087.713372,0,1,0,3087.713372
4/15/2019,12248.35584,0,1,0,12248.35584
4/16/2019,11165.00891,0,1,0,11165.00891
4/17/2019,13636.26553,0,1,0,13636.26553
4/18/2019,4583.972916,0,1,0,4583.972916
4/19/2019,2001.253424,0,1,0,2001.253424
4/20/2019,2557.261301,0,1,0,2557.261301
4/21/2019,7523.39296,0,1,0,7523.39296
4/22/2019,12171.16833,0,1,0,12171.16833
4/23/2019,3694.73616,0,1,0,3694.73616
4/24/2019,9786.149972,0,1,0,9786.149972
4/25/2019,15067.38907,0,1,0,15067.38907
4/26/2019,2258.705221,0,1,0,2258.705221
4/27/2019,6946.464593,0,1,0,6946.464593
4/28/2019,17263.2327,0,1,0,17263.2327
4/29/2019,5829.07146,0,1,0,5829.07146
4/30/2019,8505.770558,0,1,0,8505.770558
5/1/2019,1476.64042,0,1,0,1476.64042
5/2/2019,6195.874983,0,1,0,6195.874983
5/3/2019,3381.437436,0,1,0,3381.437436
5/4/2019,4675.098357,0,1,0,4675.098357
5/5/2019,16628.15799,0,1,0,16628.15799
5/6/2019,10091.0655,0,1,0,10091.0655
5/7/2019,12294.71762,0,1,0,12294.71762
5/8/2019,16508.74218,0,1,0,16508.74218
5/9/2019,5087.51782,0,1,0,5087.51782
5/10/2019,4639.93197,0,1,0,4639.93197
5/11/2019,10531.41321,0,1,0,10531.41321
5/12/2019,4352.301971,0,1,0,4352.301971
5/13/2019,3633.199206,0,1,0,3633.199206
5/14/2019,8813.806361,0,1,0,8813.806361
5/15/2019,12873.90689,0,1,0,12873.90689
5/16/2019,7922.13719,0,1,0,7922.13719
5/17/2019,12708.61479,0,1,0,12708.61479
5/18/2019,9537.019438,0,1,0,9537.019438
5/19/2019,8836.778089,0,1,0,8836.778089
5/20/2019,3575.287539,0,1,0,3575.287539
5/21/2019,17567.90034,0,1,0,17567.90034
5/22/2019,4085.772553,0,1,0,4085.772553
5/23/2019,7250.52953,0,1,0,7250.52953
5/24/2019,11586.79172,0,1,0,11586.79172
5/25/2019,4796.966054,0,1,0,4796.966054
5/26/2019,13968.68652,0,1,0,13968.68652
5/27/2019,14405.23029,0,1,0,14405.23029
5/28/2019,2972.883302,0,1,0,2972.883302
5/29/2019,5040.190037,0,1,0,5040.190037
5/30/2019,12098.82078,0,1,0,12098.82078
5/31/2019,13523.6788,0,1,0,13523.6788
6/1/2019,11133.67014,0,1,0,11133.67014
6/2/2019,16842.53023,0,1,0,16842.53023
6/3/2019,17002.23259,0,1,0,17002.23259
6/4/2019,2533.970874,0,1,0,2533.970874
6/5/2019,4688.353836,0,1,0,4688.353836
6/6/2019,17418.37337,0,1,0,17418.37337
6/7/2019,17622.17686,0,1,0,17622.17686
6/8/2019,17587.91999,0,1,0,17587.91999
6/9/2019,13912.87927,0,1,0,13912.87927
6/10/2019,3108.072605,0,1,0,3108.072605
6/11/2019,17669.12281,0,1,0,17669.12281
6/12/2019,16234.56044,0,1,0,16234.56044
6/13/2019,2915.440753,0,1,0,2915.440753
6/14/2019,15500.46045,0,1,0,15500.46045
6/15/2019,2219.953832,0,1,0,2219.953832
6/16/2019,12849.05544,0,1,0,12849.05544
6/17/2019,11353.18139,0,1,0,11353.18139
6/18/2019,11702.66435,0,1,0,11702.66435
6/19/2019,9523.875414,0,1,0,9523.875414
6/20/2019,4054.563192,0,1,0,4054.563192
6/21/2019,17358.43754,0,1,0,17358.43754
6/22/2019,17509.01929,0,1,0,17509.01929
6/23/2019,17519.72576,0,1,0,17519.72576
6/24/2019,8589.149727,0,1,0,8589.149727
6/25/2019,10079.09776,0,1,0,10079.09776
6/26/2019,14760.54593,0,1,0,14760.54593
6/27/2019,15571.19424,0,1,0,15571.19424
6/28/2019,4271.425327,0,1,0,4271.425327
6/29/2019,15011.06392,0,1,0,15011.06392
